stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,agency_id,jurisdiction_id,location_type,parent_station,relative_position,cardinal_direction,wheelchair_boarding,primary_street,address_range,cross_location
2246,2246,Toepfer & Meyer (SB),This stop (#2246) is southbound on the 498 block of Toepfer Ave nearside Meyer Ave,43.057589,-89.442036,MMT,CMAD,0,,3,180,0,Toepfer,498,Meyer
2249,2249,S Whitney & South Hill (NB),This stop (#2249) is northbound on the 299 block of Whitney Way (S) farside South Hill Dr,43.06409,-89.471242,MMT,CMAD,0,,1,0,1,S Whitney,299,South Hill
2250,2250,Mineral Point & S Segoe (WB),This stop (#2250) is westbound on the 4800 block of Mineral Point Rd farside Segoe Rd (S),43.060997,-89.458083,MMT,CMAD,0,,1,270,1,Mineral Point,4800,S Segoe
2253,2253,Odana & Dearholt (EB),This stop (#2253) is eastbound on the 5201 block of Odana Rd nearside Dearholt Rd,43.04992,-89.467406,MMT,CMAD,0,,3,90,1,Odana,5201,Dearholt
2255,2255,Monroe & Stockton (EB),This stop (#2255) is eastbound on the 1701 block of Monroe St opposite Stockton Ct,43.065881,-89.415451,MMT,CMAD,0,,4,90,1,Monroe,1701,Stockton
2259,2259,Capital & Baker (EB),This stop (#2259) is eastbound on the 1653 block of Capital Ave farside Baker Ave,43.083452,-89.480194,MMT,CMAD,0,,1,90,1,Capital,1653,Baker
2263,2263,Mineral Point & S Midvale (EB),This stop (#2263) is eastbound on the 4399 block of Mineral Point Rd farside Midvale Blvd (S),43.060712,-89.450628,MMT,CMAD,0,,1,90,1,Mineral Point,4399,S Midvale
2264,2264,Bluff & Hoyt (WB),This stop (#2264) is westbound on the 3200 block of Bluff St opposite Hoyt Park,43.070311,-89.442139,MMT,CMAD,0,,4,270,1,Bluff,3200,Hoyt
2265,2265,Odana & Huron (EB),This stop (#2265) is eastbound on the 3707 block of Odana Rd nearside Huron Hl,43.051269,-89.439554,MMT,CMAD,0,,3,90,0,Odana,3707,Huron
2266,2266,University & N Blackhawk (WB),This stop (#2266) is westbound on the 3500 block of University Ave farside Blackhawk Ave (N),43.07544,-89.447041,MMT,VSHO,0,,1,270,0,University,3500,N Blackhawk
2267,2267,Observatory & Natatorium (EB),This stop (#2267) is eastbound on the 2001 block of Observatory Dr opposite Natatorium,43.076382,-89.419943,MMT,UWIS,0,,4,90,1,Observatory,2001,Natatorium
2270,2270,University & Ridge (WB),This stop (#2270) is westbound on the 2898 block of University Ave nearside Ridge St,43.07494,-89.43851,MMT,VSHO,0,,3,270,1,University,2898,Ridge
2274,2274,Tokay & Hilltop (WB),This stop (#2274) is westbound on the 4798 block of Tokay Blvd nearside Hilltop Dr,43.053772,-89.4584,MMT,CMAD,0,,3,270,1,Tokay,4798,Hilltop
2278,2278,Regent & Rock (WB),This stop (#2278) is westbound on the 5400 block of Regent St farside Rock Rd (N),43.068261,-89.473849,MMT,CMAD,0,,1,270,0,Regent,5400,Rock
2279,2279,Commonwealth & Monroe (NB),This stop (#2279) is northbound on the 2599 block of Commonwealth Ave farside Monroe St,43.058629,-89.427189,MMT,CMAD,0,,1,0,1,Commonwealth,2599,Monroe
2282,2282,Sheboygan & N Whitney (WB),This stop (#2282) is westbound on the 5098 block of Sheboygan Ave nearside Whitney Way (N),43.073197,-89.467211,MMT,CMAD,0,,3,270,1,Sheboygan,5098,N Whitney
2302,2302,Odana & Dearholt (WB),This stop (#2302) is westbound on the 5198 block of Odana Rd nearside Dearholt Rd,43.050135,-89.467036,MMT,CMAD,0,,3,270,1,Odana,5198,Dearholt
2306,2306,N Allen & Regent (SB),This stop (#2306) is southbound on the 2 block of Allen St (N) nearside Regent St,43.068056,-89.423918,MMT,CMAD,0,,3,180,1,N Allen,2,Regent
2316,2316,Toepfer & Tokay (SB),This stop (#2316) is southbound on the 698 block of Toepfer Ave nearside Tokay Blvd,43.053677,-89.442035,MMT,CMAD,0,,3,180,0,Toepfer,698,Tokay
2320,2320,Mineral Point & Racine (WB),This stop (#2320) is westbound on the 5006 block of Mineral Point Rd nearside Racine Rd,43.061022,-89.465303,MMT,CMAD,0,,3,270,1,Mineral Point,5006,Racine
2323,2323,Tokay & S Segoe (EB),This stop (#2323) is eastbound on the 5101 block of Tokay Blvd nearside Segoe Rd (S),43.053483,-89.466002,MMT,CMAD,0,,3,90,1,Tokay,5101,S Segoe
2324,2324,S Whitney & Westgate (SB),This stop (#2324) is southbound on the 650 block of Whitney Way (S) opposite Westgate Mall,43.05178,-89.473751,MMT,CMAD,0,,4,180,1,S Whitney,650,Westgate
2325,2325,Mineral Point & Westmorland (EB),This stop (#2325) is eastbound on the 4101 block of Mineral Point Rd nearside Westmorland Blvd,43.060633,-89.443889,MMT,CMAD,0,,3,90,1,Mineral Point,4101,Westmorland
2336,2336,Tokay & Chatham (WB),This stop (#2336) is westbound on the 4298 block of Tokay Blvd nearside Chatham Ter,43.053667,-89.447626,MMT,CMAD,0,,3,270,0,Tokay,4298,Chatham
2337,2337,N Midvale & Regent (NB),This stop (#2337) is northbound on the 201 block of Midvale Blvd (N) farside Regent St,43.068501,-89.45089,MMT,CMAD,0,,1,0,0,N Midvale,201,Regent
2338,2338,S Segoe & Regent (SB),This stop (#2338) is southbound on the 2 block of Segoe Rd (S) farside Regent St,43.068733,-89.454754,MMT,CMAD,0,,1,180,1,S Segoe,2,Regent
2344,2344,Science & U W Health (WB),This stop (#2344) is westbound on the 600 block of Science Dr opposite U W Health Clinic,43.05504,-89.469594,MMT,CMAD,0,,4,270,0,Science,600,U W Health
2345,2345,Old Middleton & N Highlands (NB),This stop (#2345) is northbound on the 5798 block of Old Middleton Rd nearside Highlands Ave (N),43.079468,-89.480117,MMT,CMAD,0,,3,0,0,Old Middleton,5798,N Highlands
2346,2346,S Midvale & Midvale School (SB),This stop (#2346) is southbound on the 498 block of Midvale Blvd (S) opposite Midvale School,43.057265,-89.451354,MMT,CMAD,0,,4,180,0,S Midvale,498,Midvale School
2349,2349,Highland & Marsh (EB),This stop (#2349) is eastbound on the 999 block of Highland Ave farside Marsh Dr,43.078388,-89.430227,MMT,UWIS,0,,1,90,1,Highland,999,Marsh
2351,2351,N Rosa & Regent (NB),This stop (#2351) is northbound on the 1 block of Rosa Rd (N) farside Regent St,43.06817,-89.478244,MMT,CMAD,0,,1,0,1,N Rosa,1,Regent
2355,2355,Capital & Old Middleton (EB),This stop (#2355) is eastbound on the 1601 block of Capital Ave farside Old Middleton Rd,43.082583,-89.481885,MMT,CMAD,0,,1,90,1,Capital,1601,Old Middleton
2357,2357,Odana & Anthony (EB),This stop (#2357) is eastbound on the 4219 block of Odana Rd nearside Anthony Ln,43.05057,-89.447069,MMT,CMAD,0,,3,90,1,Odana,4219,Anthony
2359,2359,University & N Whitney (EB),This stop (#2359) is eastbound on the 5099 block of University Ave farside Whitney Way (N),43.07591,-89.467053,MMT,CMAD,0,,1,90,1,University,5099,N Whitney
2362,2362,N Midvale & Hilldale Row (SB),This stop (#2362) is southbound on the 598 block of Midvale Blvd (N) adjacent Hilldale Row,43.072422,-89.45141,MMT,CMAD,0,,2,180,1,N Midvale,598,Hilldale Row
2366,2366,Regent & N Whitney (WB),This stop (#2366) is westbound on the 5200 block of Regent St farside Whitney Way (N),43.068219,-89.468887,MMT,CMAD,0,,1,270,1,Regent,5200,N Whitney
2370,2370,University & N Segoe (WB),This stop (#2370) is westbound on the 4698 block of University Ave nearside Segoe Rd (N),43.075492,-89.456621,MMT,CMAD,0,,3,270,1,University,4698,N Segoe
2374,2374,Speedway & S Franklin (WB),This stop (#2374) is westbound on the 3698 block of Speedway Rd nearside Franklin Ave (S),43.062845,-89.436064,MMT,CMAD,0,,3,270,1,Speedway,3698,S Franklin
2376,2376,Sheboygan & Eau Claire (WB),This stop (#2376) is westbound on the 4998 block of Sheboygan Ave nearside Eau Claire Ave (N),43.073082,-89.46373,MMT,CMAD,0,,3,270,1,Sheboygan,4998,Eau Claire
2377,2377,Regent & Highland (EB),This stop (#2377) is eastbound on the 2399 block of Regent St farside Highland Ave,43.067841,-89.42777,MMT,CMAD,0,,1,90,1,Regent,2399,Highland
2379,2379,Odana & S Whitney (EB),This stop (#2379) is eastbound on the 5555 block of Odana Rd nearside Whitney Way (S),43.04989,-89.475588,MMT,CMAD,0,,3,90,1,Odana,5555,S Whitney
2383,2383,S Whitney & Medical (NB),This stop (#2383) is northbound on the 751 block of Whitney Way (S) nearside Medical Cir,43.048772,-89.473243,MMT,CMAD,0,,3,0,1,S Whitney,751,Medical
2385,2385,N Rosa & Marconi (NB),This stop (#2385) is northbound on the 301 block of Rosa Rd (N) farside Marconi St,43.071169,-89.477962,MMT,CMAD,0,,1,0,1,N Rosa,301,Marconi
2387,2387,Toepfer & Saint Clair (NB),This stop (#2387) is northbound on the 547 block of Toepfer Ave farside Saint Clair St,43.056076,-89.44174,MMT,CMAD,0,,1,0,1,Toepfer,547,Saint Clair
2388,2388,Monroe & Knickerbocker (WB),This stop (#2388) is westbound on the 2700 block of Monroe St farside Knickerbocker St,43.057036,-89.429336,MMT,CMAD,0,,1,270,1,Monroe,2700,Knickerbocker
2389,2389,Monroe & Leonard (EB),This stop (#2389) is eastbound on the 2251 block of Monroe St farside Leonard St,43.060885,-89.423091,MMT,CMAD,0,,1,90,1,Monroe,2251,Leonard
2390,2390,Tokay & Frederick (WB),This stop (#2390) is westbound on the 4098 block of Tokay Blvd nearside Frederick Ln,43.053632,-89.444109,MMT,CMAD,0,,3,270,0,Tokay,4098,Frederick
2391,2391,Old Middleton & Norman (NB),This stop (#2391) is northbound on the 5900 block of Old Middleton Rd farside Norman Way,43.081294,-89.481254,MMT,CMAD,0,,1,0,0,Old Middleton,5900,Norman
2392,2392,University & Capital (SB),This stop (#2392) is southbound on the 5601 block of University Ave nearside Capital Ave,43.08442,-89.477948,MMT,CMAD,0,,3,180,1,University,5601,Capital
2393,2393,Highland & V A Hospital (NB),This stop (#2393) is northbound on the 701 block of Highland Ave opposite Veterans Hospital,43.073822,-89.42861,MMT,UWIS,0,,4,0,1,Highland,701,V A Hospital
2395,2395,Sheboygan & N Segoe (EB),This stop (#2395) is eastbound on the 4701 block of Sheboygan Ave nearside Segoe Rd (N),43.072904,-89.456953,MMT,CMAD,0,,3,90,1,Sheboygan,4701,N Segoe
2397,2397,Sheboygan & N Whitney (EB),This stop (#2397) is eastbound on the 5099 block of Sheboygan Ave farside Whitney Way (N),43.072937,-89.467125,MMT,CMAD,0,,1,90,1,Sheboygan,5099,N Whitney
2398,2398,N Whitney & University (SB),This stop (#2398) is southbound on the 700 block of Whitney Way (N) farside University Ave,43.075999,-89.467966,MMT,CMAD,0,,1,180,1,N Whitney,700,University
2400,2400,S Rosa & Driftwood (SB),This stop (#2400) is southbound on the 300 block of Rosa Rd (S) farside Driftwood Ave,43.063031,-89.478585,MMT,CMAD,0,,1,180,1,S Rosa,300,Driftwood
2401,2401,S Whitney & Mineral Point (NB),This stop (#2401) is northbound on the 399 block of Whitney Way (S) farside Mineral Point Rd,43.061234,-89.471956,MMT,CMAD,0,,1,0,1,S Whitney,399,Mineral Point
2404,2404,University & Spring Harbor (SB),This stop (#2404) is southbound on the 5301 block of University Ave farside Spring Harbor Dr,43.079569,-89.472339,MMT,CMAD,0,,1,180,1,University,5301,Spring Harbor
2417,2417,Tokay & Wedgewood (EB),This stop (#2417) is eastbound on the 5001 block of Tokay Blvd nearside Wedgewood Way,43.053484,-89.463731,MMT,CMAD,0,,3,90,1,Tokay,5001,Wedgewood
2431,2431,Tokay & Frederick (EB),This stop (#2431) is eastbound on the 4101 block of Tokay Blvd nearside Frederick Ln,43.053301,-89.444491,MMT,CMAD,0,,3,90,1,Tokay,4101,Frederick
2433,2433,Odana & S Midvale (EB),This stop (#2433) is eastbound on the 4399 block of Odana Rd farside Midvale Blvd (S),43.050077,-89.450611,MMT,CMAD,0,,1,90,1,Odana,4399,S Midvale
2435,2435,Toepfer & Meyer (NB),This stop (#2435) is northbound on the 499 block of Toepfer Ave farside Meyer Ave,43.057724,-89.44174,MMT,CMAD,0,,1,0,1,Toepfer,499,Meyer
2442,2442,Observatory & Natatorium (WB),This stop (#2442) is westbound on the 2000 block of Observatory Dr adjacent Natatorium,43.076588,-89.419301,MMT,UWIS,0,,2,270,1,Observatory,2000,Natatorium
2443,2443,University & Grand (EB),This stop (#2443) is eastbound on the 2599 block of University Ave farside Grand Ave,43.072497,-89.430856,MMT,CMAD,0,,1,90,1,University,2599,Grand
2449,2449,S Rosa & Stadium (NB),This stop (#2449) is northbound on the 101 block of Rosa Rd (S) nearside Stadium Dr,43.065869,-89.478279,MMT,CMAD,0,,3,0,1,S Rosa,101,Stadium
2465,2465,University & University Bay (EB),This stop (#2465) is eastbound on the 2701 block of University Ave nearside University Bay Dr,43.073365,-89.433955,MMT,CMAD,0,,3,90,1,University,2701,University Bay
2470,2470,Speedway & Glenway (WB),This stop (#2470) is westbound on the 3798 block of Speedway Rd nearside Glenway St,43.061037,-89.438532,MMT,CMAD,0,,3,270,1,Speedway,3798,Glenway
2472,2472,Mineral Point & Robin (WB),This stop (#2472) is westbound on the 4600 block of Mineral Point Rd farside Robin Pkwy,43.060962,-89.454466,MMT,CMAD,0,,1,270,1,Mineral Point,4600,Robin
2473,2473,Highland & Waisman (NB),This stop (#2473) is northbound on the 1501 block of Highland Ave opposite Waisman Center,43.07811,-89.433141,MMT,UWIS,0,,4,0,1,Highland,1501,Waisman
2476,2476,S Midvale & Tokay (SB),This stop (#2476) is southbound on the 400 block of Midvale Blvd (S) farside Tokay Blvd,43.053237,-89.451365,MMT,CMAD,0,,1,180,1,S Midvale,400,Tokay
2477,2477,Regent & Eau Claire (EB),This stop (#2477) is eastbound on the 4999 block of Regent St farside Eau Claire Ave (S),43.068964,-89.462851,MMT,CMAD,0,,1,90,1,Regent,4999,Eau Claire
2487,2487,Regent & Meadow (EB),This stop (#2487) is eastbound on the 4333 block of Regent St nearside Meadow Ln (S),43.067982,-89.450063,MMT,CMAD,0,,3,90,1,Regent,4333,Meadow
2488,2488,Science & 505 (SB),This stop (#2488) is southbound on the 500 block of Science Dr opposite 505 Science Driveway,43.056795,-89.468164,MMT,CMAD,0,,4,180,0,Science,500,505
2491,2491,S Segoe & Richland (EB),This stop (#2491) is eastbound on the 233 block of Segoe Rd (S) nearside Richland Ln,43.063674,-89.456393,MMT,CMAD,0,,3,90,1,S Segoe,233,Richland
2494,2494,N Franklin & University (SB),This stop (#2494) is southbound on the 698 block of Franklin Ave (N) farside University Ave,43.073902,-89.436387,MMT,CMAD,0,,1,180,1,N Franklin,698,University
2496,2496,Speedway & Hillcrest (WB),This stop (#2496) is westbound on the 3598 block of Speedway Rd nearside Hillcrest Dr,43.064502,-89.433867,MMT,CMAD,0,,3,270,0,Speedway,3598,Hillcrest
2497,2497,Monroe & Commonwealth (EB),This stop (#2497) is eastbound on the 2499 block of Monroe St farside Commonwealth Ave,43.058405,-89.426868,MMT,CMAD,0,,1,90,1,Monroe,2499,Commonwealth
2500,2500,Heather & Hilldale Mall (WB),This stop (#2500) is westbound on the 4500 block of Heather Cr adjacent Hilldale Mall,43.071428,-89.453113,MMT,PRIV,0,,2,270,1,Heather,4500,Hilldale Mall
2501,2501,Heather & Hilldale Mall (EB),This stop (#2501) is eastbound on the 4501 block of Heather Cr opposite Hilldale Mall,43.071195,-89.452743,MMT,PRIV,0,,4,90,1,Heather,4501,Hilldale Mall
2503,2503,Commonwealth & Leonard (NB),This stop (#2503) is northbound on the 2401 block of Commonwealth Ave nearside Leonard St,43.062004,-89.426115,MMT,CMAD,0,,3,0,1,Commonwealth,2401,Leonard
2505,2505,Monroe & Glenway (EB),This stop (#2505) is eastbound on the 3499 block of Monroe St farside Glenway St,43.053042,-89.434877,MMT,CMAD,0,,1,90,1,Monroe,3499,Glenway
2509,2509,N Whitney & Regent (NB),This stop (#2509) is northbound on the 1 block of Whitney Way (N) farside Regent St,43.06838,-89.468171,MMT,CMAD,0,,1,0,1,N Whitney,1,Regent
2513,2513,Old Middleton & Eau Claire (EB),This stop (#2513) is eastbound on the 4999 block of Old Middleton Rd farside Eau Claire Ave (N),43.074648,-89.46441,MMT,CMAD,0,,1,90,1,Old Middleton,4999,Eau Claire
2515,2515,Regent & Rennebohm (EB),This stop (#2515) is eastbound on the 4801 block of Regent St opposite Rennebohm Path,43.070003,-89.458791,MMT,CMAD,0,,4,90,1,Regent,4801,Rennebohm
2517,2517,S Allen & Rowley (NB),This stop (#2517) is northbound on the 101 block of Allen St (S) nearside Rowley Ave,43.066937,-89.423647,MMT,CMAD,0,,3,0,0,S Allen,101,Rowley
2519,2519,Mineral Point & Berwyn (EB),This stop (#2519) is eastbound on the 4901 block of Mineral Point Rd nearside Berwyn Dr,43.060799,-89.461292,MMT,CMAD,0,,3,90,1,Mineral Point,4901,Berwyn
2522,2522,S Whitney & Odana (SB),This stop (#2522) is southbound on the 700 block of Whitney Way (S) farside Odana Rd,43.049676,-89.473749,MMT,CMAD,0,,1,180,1,S Whitney,700,Odana
2524,2524,Monroe & Leonard (WB),This stop (#2524) is westbound on the 2300 block of Monroe St farside Leonard St,43.060679,-89.423844,MMT,CMAD,0,,1,270,1,Monroe,2300,Leonard
2532,2532,Regent & Meadow (WB),This stop (#2532) is westbound on the 4332 block of Regent St farside Meadow Ln (N),43.068215,-89.450334,MMT,CMAD,0,,1,270,1,Regent,4332,Meadow
2535,2535,S Rosa & Mineral Point (NB),This stop (#2535) is northbound on the 399 block of Rosa Rd (S) farside Mineral Point Rd,43.061241,-89.478288,MMT,CMAD,0,,1,0,1,S Rosa,399,Mineral Point
2538,2538,Toepfer & Euclid (SB),This stop (#2538) is southbound on the 432 block of Toepfer Ave nearside Euclid Ave,43.059237,-89.442024,MMT,CMAD,0,,3,180,0,Toepfer,432,Euclid
2559,2559,N Allen & Chamberlain (NB),This stop (#2559) is northbound on the 199 block of Allen St (N) nearside Chamberlain Ave,43.07068,-89.42361,MMT,CMAD,0,,3,0,0,N Allen,199,Chamberlain
2561,2561,University & Highland (EB),This stop (#2561) is eastbound on the 2499 block of University Ave farside Highland Ave,43.071996,-89.428227,MMT,CMAD,0,,1,90,1,University,2499,Highland
2562,2562,Regent & Price (WB),This stop (#2562) is westbound on the 4498 block of Regent St nearside Price Pl,43.06859,-89.452704,MMT,CMAD,0,,3,270,0,Regent,4498,Price
2566,2566,Monroe & S Prospect (WB),This stop (#2566) is westbound on the 2000 block of Monroe St farside Prospect Ave (S),43.063625,-89.419302,MMT,CMAD,0,,1,270,1,Monroe,2000,S Prospect
2567,2567,N Rosa & Old Middleton (NB),This stop (#2567) is northbound on the 699 block of Rosa Rd (N) nearside Old Middleton Rd,43.07476,-89.477842,MMT,CMAD,0,,3,0,1,N Rosa,699,Old Middleton
2576,2576,University Bay & Marshall (SB),This stop (#2576) is southbound on the 800 block of University Bay Dr nearside Marshall Ct,43.0746,-89.433906,MMT,VSHO,0,,3,180,1,University Bay,800,Marshall
2590,2590,S Midvale & Mineral Point (SB),This stop (#2590) is southbound on the 400 block of Midvale Blvd (S) farside Mineral Point Rd,43.06056,-89.451356,MMT,CMAD,0,,1,180,1,S Midvale,400,Mineral Point
2593,2593,Odana & Seneca (EB),This stop (#2593) is eastbound on the 3801 block of Odana Rd nearside Seneca Pl,43.051126,-89.441664,MMT,CMAD,0,,3,90,0,Odana,3801,Seneca
2595,2595,University & Shorewood (EB),This stop (#2595) is eastbound on the 3301 block of University Ave nearside Shorewood Blvd,43.075065,-89.444016,MMT,CMAD,0,,3,90,1,University,3301,Shorewood
2597,2597,Odana & Wedgewood (EB),This stop (#2597) is eastbound on the 4999 block of Odana Rd farside Wedgewood Way,43.049921,-89.463235,MMT,CMAD,0,,1,90,1,Odana,4999,Wedgewood
2601,2601,University Row & University (NB),This stop (#2601) is northbound on the 799 block of University Row nearside University Ave,43.076536,-89.468843,MMT,CMAD,0,,3,0,1,University Row,799,University
2603,2603,S Rosa & Driftwood (NB),This stop (#2603) is northbound on the 301 block of Rosa Rd (S) nearside Driftwood Ave,43.063246,-89.478289,MMT,CMAD,0,,3,0,1,S Rosa,301,Driftwood
2605,2605,University & Walnut (EB),This stop (#2605) is eastbound on the 2217 block of University Ave farside Walnut St,43.072273,-89.424733,MMT,CMAD,0,,1,90,1,University,2217,Walnut
2608,2608,Monroe & Spooner (WB),This stop (#2608) is westbound on the 1800 block of Monroe St farside Spooner St (S),43.065308,-89.416759,MMT,CMAD,0,,1,270,1,Monroe,1800,Spooner
2615,2615,Tokay & Charles (EB),This stop (#2615) is eastbound on the 4621 block of Tokay Blvd nearside Charles Ln,43.053451,-89.455055,MMT,CMAD,0,,3,90,1,Tokay,4621,Charles
2617,2617,Old Middleton & N Rosa (EB),This stop (#2617) is eastbound on the 5599 block of Old Middleton Rd farside Rosa Rd (N),43.07467,-89.477656,MMT,CMAD,0,,1,90,1,Old Middleton,5599,N Rosa
2620,2620,Highland & Marsh (WB),This stop (#2620) is westbound on the 1000 block of Highland Ave farside Marsh Dr,43.078853,-89.430783,MMT,UWIS,0,,1,270,1,Highland,1000,Marsh
2624,2624,Commonwealth & Leonard (SB),This stop (#2624) is southbound on the 2400 block of Commonwealth Ave farside Leonard St,43.061942,-89.426424,MMT,CMAD,0,,1,180,1,Commonwealth,2400,Leonard
2625,2625,Science & U W Health (EB),This stop (#2625) is eastbound on the 621 block of Science Dr adjacent U W Health Clinic,43.05487,-89.469915,MMT,CMAD,0,,2,90,1,Science,621,U W Health
2628,2628,S Segoe & Richland (WB),This stop (#2628) is westbound on the 230 block of Segoe Rd (S) farside Richland Ln,43.064041,-89.456689,MMT,CMAD,0,,1,270,1,S Segoe,230,Richland
2630,2630,N Whitney & Sheboygan (SB),This stop (#2630) is southbound on the 500 block of Whitney Way (N) nearside Sheboygan Ave,43.073268,-89.46773,MMT,CMAD,0,,3,180,1,N Whitney,500,Sheboygan
2634,2634,S Midvale & Odana (SB),This stop (#2634) is southbound on the 700 block of Midvale Blvd (S) farside Odana Rd,43.049826,-89.451351,MMT,CMAD,0,,1,180,1,S Midvale,700,Odana
2637,2637,Regent & S Segoe (EB),This stop (#2637) is eastbound on the 4599 block of Regent St farside Segoe Rd (S),43.068706,-89.454013,MMT,CMAD,0,,1,90,1,Regent,4599,S Segoe
2638,2638,Mineral Point & S Midvale (WB),This stop (#2638) is westbound on the 4400 block of Mineral Point Rd farside Midvale Blvd (S),43.060945,-89.451652,MMT,CMAD,0,,1,270,1,Mineral Point,4400,S Midvale
2639,2639,Regent & Glen (EB),This stop (#2639) is eastbound on the 5425 block of Regent St farside Glen Hwy,43.067912,-89.475417,MMT,CMAD,0,,1,90,1,Regent,5425,Glen
2640,2640,S Allen & Commonwealth (SB),This stop (#2640) is southbound on the 298 block of Allen St (S) nearside Commonwealth Ave,43.065487,-89.423943,MMT,CMAD,0,,3,180,0,S Allen,298,Commonwealth
2641,2641,Regent & Price (EB),This stop (#2641) is eastbound on the 4499 block of Regent St farside Price Pl,43.068259,-89.452741,MMT,CMAD,0,,1,90,1,Regent,4499,Price
2643,2643,Highland & University (NB),This stop (#2643) is northbound on the 501 block of Highland Ave farside University Ave,43.072479,-89.428535,MMT,CMAD,0,,1,0,1,Highland,501,University
2647,2647,Mineral Point & S Segoe (EB),This stop (#2647) is eastbound on the 4799 block of Mineral Point Rd farside Segoe Rd (S),43.060773,-89.457046,MMT,CMAD,0,,1,90,1,Mineral Point,4799,S Segoe
2655,2655,S Midvale & Tokay (NB),This stop (#2655) is northbound on the 599 block of Midvale Blvd (S) farside Tokay Blvd,43.05389,-89.450872,MMT,CMAD,0,,1,0,1,S Midvale,599,Tokay
2659,2659,Speedway & Glenway (EB),This stop (#2659) is eastbound on the 3799 block of Speedway Rd farside Glenway St,43.061081,-89.438051,MMT,CMAD,0,,1,90,1,Speedway,3799,Glenway
2663,2663,Bluff & Palomino (EB),This stop (#2663) is eastbound on the 3301 block of Bluff St nearside Palomino Ln,43.069362,-89.444373,MMT,CMAD,0,,3,90,1,Bluff,3301,Palomino
2665,2665,S Whitney & Odana (NB),This stop (#2665) is northbound on the 699 block of Whitney Way (S) farside Odana Rd,43.050544,-89.473232,MMT,CMAD,0,,1,0,1,S Whitney,699,Odana
2669,2669,S Whitney & Marathon (NB),This stop (#2669) is northbound on the 115 block of Whitney Way (S) nearside Marathon Dr,43.066034,-89.468873,MMT,CMAD,0,,3,0,0,S Whitney,115,Marathon
2670,2670,S Whitney & Mineral Point (SB),This stop (#2670) is southbound on the 400 block of Whitney Way (S) farside Mineral Point Rd,43.060536,-89.472313,MMT,CMAD,0,,1,180,1,S Whitney,400,Mineral Point
2672,2672,Speedway & Highland (WB),This stop (#2672) is westbound on the 2 block of Speedway Rd farside Highland Ave,43.06768,-89.429584,MMT,CMAD,0,,1,270,1,Speedway,2,Highland
2678,2678,N Allen & Chamberlain (SB),This stop (#2678) is southbound on the 200 block of Allen St (N) nearside Chamberlain Ave,43.070966,-89.423894,MMT,CMAD,0,,3,180,0,N Allen,200,Chamberlain
2684,2684,S Whitney & South Hill (SB),This stop (#2684) is southbound on the 300 block of Whitney Way (S) farside South Hill Dr,43.063786,-89.472032,MMT,CMAD,0,,1,180,1,S Whitney,300,South Hill
2691,2691,Regent & Spooner (EB),This stop (#2691) is eastbound on the 1799 block of Regent St farside Spooner St (S),43.067725,-89.416364,MMT,CMAD,0,,1,90,1,Regent,1799,Spooner
2693,2693,Regent & S Owen (EB),This stop (#2693) is eastbound on the 4301 block of Regent St nearside Owen Dr (S),43.067956,-89.447619,MMT,CMAD,0,,3,90,0,Regent,4301,S Owen
2698,2698,University & University Bay (WB),This stop (#2698) is westbound on the 2700 block of University Ave farside University Bay Dr,43.073911,-89.434584,MMT,VSHO,0,,1,270,1,University,2700,University Bay
2700,2700,Regent & N Prospect (WB),This stop (#2700) is westbound on the 1998 block of Regent St nearside Prospect Ave (N),43.067994,-89.42103,MMT,CMAD,0,,3,270,0,Regent,1998,N Prospect
2701,2701,Science & Science (NB),This stop (#2701) is northbound on the 441 block of Science Dr nearside Science Ct,43.059302,-89.468696,MMT,CMAD,0,,3,0,1,Science,441,Science
2702,2702,Regent & Vista (WB),This stop (#2702) is westbound on the 2300 block of Regent St nearside Vista Rd,43.068056,-89.426437,MMT,CMAD,0,,3,270,1,Regent,2300,Vista
2709,2709,S Midvale & Midvale School (NB),This stop (#2709) is northbound on the 499 block of Midvale Blvd (S) adjacent Midvale School,43.057561,-89.450848,MMT,CMAD,0,,2,0,0,S Midvale,499,Midvale School
2710,2710,Commonwealth & Gregory (SB),This stop (#2710) is southbound on the 2498 block of Commonwealth Ave nearside Gregory St,43.060196,-89.427325,MMT,CMAD,0,,3,180,1,Commonwealth,2498,Gregory
2711,2711,S Segoe & Mineral Point (NB),This stop (#2711) is northbound on the 399 block of Segoe Rd (S) farside Mineral Point Rd,43.06114,-89.457293,MMT,CMAD,0,,1,0,1,S Segoe,399,Mineral Point
2712,2712,University & Shorewood (WB),This stop (#2712) is westbound on the 3300 block of University Ave farside Shorewood Blvd,43.075414,-89.444115,MMT,VSHO,0,,1,270,0,University,3300,Shorewood
2717,2717,University & Forest (EB),This stop (#2717) is eastbound on the 2099 block of University Ave farside Forest St,43.072703,-89.421178,MMT,CMAD,0,,1,90,1,University,2099,Forest
2718,2718,Old Middleton & N Rosa (WB),This stop (#2718) is westbound on the 5598 block of Old Middleton Rd nearside Rosa Rd (N),43.074921,-89.477595,MMT,CMAD,0,,3,270,0,Old Middleton,5598,N Rosa
2725,2725,Bluff & Hoyt (EB),This stop (#2725) is eastbound on the 3201 block of Bluff St adjacent Hoyt Park,43.070329,-89.441558,MMT,CMAD,0,,2,90,1,Bluff,3201,Hoyt
